company_id,company,count
14737,Grey Water Park Productions,1
49971,Grimm Pictures,1
18818,Grindfest,1
3604,Grindstone Entertainment Group,3
32242,Grisbi Productions,1
6877,Grive Productions,5
1983,Grosvenor Park Films LLP,1
57421,Grosvenor Park Impact Productions,1
2053,Grosvenor Park Media Ltd.,4
17449,Grosvenor Park Productions,4
372,Groucho II Film Partnership,2
28439,Groucho III Film Partnership,1
47479,Ground Control,1
4205,Groundswell Productions,3
21926,Grove Hill Productions,1
11668,Grove Media Finance,1
4413,Gruber Bros.,1
11650,Grupo Rodar,1
1297,Gruskoff/Venture Films,1
542,Guardian Trust Company,1
12616,Guerilla High Productions,1
20788,Gulfstream Pictures,2
44615,Gullane Entretenimento S.A.,1
21974,Gunless Productions,1
3538,Gunn Films,5
2645,Guy Walks into a Bar Productions,2
4621,Gébéka Films,1
63630,H&H Creative Ventures,1
20851,H2F Entertainment,2
28121,H2S2 Filmproduktionsgesellschaft,1
21625,H5B5 Media AG,1
931,HAL Films,1
6068,HBO,1
7429,HBO Films,5
24015,HCC Media Group,1
3097,HDNet Films,1
33252,HH Sheikha Salama bint Hamdan Al Nahyan,1
17827,HPLHS,1
1051,HSI Productions,1
67991,HSI Tomorrow Film,1
4714,HSX Films,2
15461,HSX Films,1
7582,HW Two,1
582,Hachette Première,1
66327,Hachiko,1
43717,Hacienda Productions,1
5623,Haddock Films S.R.L.,1
1363,Haft Entertainment,1
13480,Haishang Films,1
11846,Hakuhodo DY Media Partners,2
23890,Hal Lieberman Company,1
4003,Halestorm entertainment,2
60255,Half Circle,1
4056,Hallmark Entertainment,1
11051,Hallway Pictures,1
2243,Hammer & Tongs,1
1314,Hammer Film Productions,2
4144,Hammer The Movie,1
20375,Hammerhead Productions,2
55631,Hammond Entertainment,1
2395,HanWay Films,4
12297,Hand Made Films,1
20076,HandMade Films,2
3970,Handistom Investment,1
146,Handmade Films Ltd.,2
11662,Handmade International,1
690,Handprint Entertainment,1
8873,Handsomecharlie Films,4
11445,Hank Levine Film,2
3660,Hanmac Films,1
1353,Hanna-Barbera Productions,1
76777,Hannibal Classics,1
8692,Hannibal Pictures,1
4090,Hanson Allen Films,1
822,Happinet Pictures,1
2608,Happy Madison Productions,32
6020,Harbor Light Entertainment,1
48772,Hard Eight Pictures,4
17492,Hargitay & Hargitay Pictures in Motion,1
3942,Hari Om Entertainment Co.,1
22208,Harold Greenberg Fund,2
3298,Harpo Films,4
25434,Harris Company,1
45137,Harry Brandt Productions,1
39483,Hart-Lunsford Pictures,1
11351,Hart-Sharp Entertainment,4
40268,Hartbeat Productions,2
5452,Hartbreak Films,1
22566,Harvest Filmworks,1
85817,Harwood Hunt Productions,1
2598,Hasbro,3
22826,Hasbro Studios,5
21742,Haunted Movies,2
726,Haut et Court,2
406,Havoc,1
88,Hawk Films,3
19181,Hawthorn Productions,1
19182,Hawthorne Productions,1
15160,Haxan Films,2
5004,Hazeldine Films,1
19543,HeLo,1
5056,Head Gear Films,2
150,Headforce Ltd.,1
13151,Headline Pictures,1
86465,Headmon Entertainment & Productions,1
42932,Headquarters,1
25876,Headshot Films,1
7483,Hearst Entertainment Productions,1
45424,Heart & Soul Production,1
4097,Heavy Duty Entertainment,1
67885,Heckerling-Caplan,1
16618,Hector BV,1
11449,Hedge Fund Film Partners,1
375,Heineken Branded Entertainment,1
19107,Helena Productions,1
2216,Helkon Media AG,1
2307,Hell's Kitchen Films,1
11015,Heller Highwater Productions,1
3952,Hemdale Film,3
469,Hemdale Film Corporation,3
9169,Hemisphere Media Capital,4
13992,Hemisphere Pictures,1
34306,Henry & Me Productions,1
24931,Henson Associates (HA),1
260,Heritage Films,1
23558,Hermetof Pictures,1
1064,Herold Productions,2
7801,Herold and Family,1
6666,Herrick Entertainment,1
46222,Hey Eddie,3
7364,Heyday Films,10
437,Heyday films,3
48357,Hi-Rez Films,1
20068,Hideaway Pictures,1
78338,Hiett Designs of Las Vegas,1
25635,High Five Films,1
52053,High Frequency Entertainment,1
54035,High Line Productions,1
89635,High Sierra Carpeting,1
21597,High Treason Productions,1
19901,HighRoad Entertainment,1
571,Highland Films,1
36907,Hilary Henkin,1
45331,Hilton Media Management,1
784,Himenóptero,3
2355,Hirsch,1
11429,Hit & Run Productions,1
14578,HitRecord Films,1
194,Hobby Films,1
1685,Hofflund/Polone,2
7093,Hokkaido Broadcasting Co.,1
21439,Holleran Company,1
21856,Holly Wiersma Productions,3
2994,Hollywood Gang Productions,3
3546,Hollywood Media Bridge,2
30257,Hollywood Partners,1
915,Hollywood Pictures,29
22610,Hollywood Studios International,1
6752,Home Box Office,1
3268,Home Box Office (HBO),2
74456,Home Media & Entertainment Fund,1
8840,Homegrown Pictures,2
52760,Hometown Films,1
8077,Honey Creek Pictures,1
13796,Hong Kong Alpha Motion Pictures Co.,1
39077,Honora Productions,1
55777,Hool/Macdonald Productions,1
8926,Hoot Productions LLC,1
21079,Hopscotch Features,3
13788,Hopscotch Films,1
26716,Hopscotch Productions,1
11669,Horizon Media Fund,1
388,Horizon Pictures,1
11356,Horizon Pictures (II),2
62948,Horror Inc.,1
24339,HorrorFlix,1
15115,Horsefly Productions,1
2199,Horsepower Films,1
19552,Horseshoe Bay Productions,2
6352,Horsethief Pictures,1
12409,Horticus UK,1
26949,Hostage GmbH,1
17793,Hostel LLC,1
48184,Hoya Productions,1
2848,Hoyts Film Partnership,1
83645,Huahua Media,1
3393,Huayi Brothers,2
39649,Huayi Brothers Media,4
78996,Huayi Brothers Pictures,1
13413,Hubert Bals Fund,1
73927,"Hubert Bals Fund of the Rotterdam Festival, The",1
23489,Huckabee's,1
477,Hughes Entertainment,2
13855,Hugo Productions,1
7369,Human Worldwide,1
17336,Hungarian National Film Office,1
29602,Hungry Eye Lowland Pictures B.V.,1
2290,Hunting Lane Films,2
6320,Hwy61,1
12608,Hybrid Productions Inc.,1
13816,Hyde Park Entertainment,7
1172,Hyde Park Films,7
10936,Hydraulx,2
7339,Hyperion Pictures,1
7384,Hypnotic,3
34446,I Remember Productions,1
10351,IAC Film,1
93105,IAC Films,1
52107,ICF,1
59972,IDEA Filmproduktions,1
37041,IDG China Media,1
307,IFC Films,7
26468,IFC Productions,4
12235,IFP Westcoast Erste,1
38663,IJL Creations,1
1809,IM Filmproduktion,1
7437,IM Global,11
49982,IM Global Octane,1
90249,IM3 Entertainment,1
23303,IMAV Editions,1
3447,IMAX,1
23861,IMF Internationale Medien und Film GmbH & Co. 2. Produktions KG,1
19116,IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG,5
65403,IMF Internationale Medien und Film GmbH & Co. Produktions KG,1
1584,ITC Entertainment,2
11958,ITS Capital,1
58445,IamOTHER Entertainment,1
38833,Ian Bryce Productions,1
7708,Ian Page Productions,1
53199,Ibermedia European Community Program,1
26473,Ibex Films,1
3622,Ibrus,1
3336,Ice Cold Productions,1
14937,Icelandic Film,1
4564,Icon Entertainment International,12
152,Icon Productions,6
78780,Iconoclast,1
26677,Iconoclast Films,1
26138,Iconolatry Productions Inc.,1
2870,Identity Films,1
4131,Ignite Entertainment,2
15460,Ignite Entertainment,1
11134,Iguana Producciones,2
2875,Ikiru Films,2
22624,Iké Asistencia,1
5653,Ilion Animation Studios,1
10160,Illuminata Pictures,2
6704,Illumination Entertainment,5
46102,Illumination Pictures,1
20034,Illusion Entertainment,1
3480,Illusion Entertainment Group,1
1691,Ilshin Capital Investments,1
3086,Image Entertainment,2
14121,Image Ten,1
11395,ImageMovers,9
6736,Imagenation Abu Dhabi FZ,13
3463,Imagi Animation Studios,2
70995,Imagi Production,1
11321,Imaginary Forces,3
23,Imagine Entertainment,36
11262,Imagine Films Entertainment,1
20242,Imhotep Productions,1
973,Immortal Entertainment,1
4624,Immortal Thoughts,1
248,Impact Pictures,12
10283,Impact Productions LLC,1
5218,Imprint Entertainment,3
26469,InDigEnt (Independent Digital Entertainment),1
2831,InVenture Entertainment,1
7215,Incentive Filmed Entertainment,2
1155,Incorporated Television Company,2
15980,Incorporated Television Company (ITC),2
7795,Indelible Productions,1
62511,Independence Day Productions,1
4059,Independent Film Channel,1
35444,Independent Film Group,1
2833,Independent Pictures (II),1
7621,Indian Film Company,1
9350,Indian Paintbrush,9
18156,Indiana Production Company,1
959,IndieProd Company Productions,1
1533,Indigo Film,1
3572,Indion Entertainment Group,1
501,Indo-British,1
19751,Indochina Productions,2
24012,Indomitable Entertainment,1
564,Industrial Development Corporation of South Africa,3
20305,Industrial Entertainment,1
65589,Industrial House Films,1
8805,Industrial Light & Magic (ILM),1
376,Industry Entertainment,5
32668,Indéfilms 2,1
76445,Indéfilms 3,1
11278,Inferno Distribution,2
13648,Inferno Entertainment,1
7415,Inferno International,1
2691,Infinitum Nihil,4
212,Infinity Features Entertainment,2
54280,Infinity Media,1
5044,Infinity Omnimedia,1
2998,Infogrames Entertainment,1
9325,Informant Media,1
61428,Infra-Red Pictures,1
289,Ingenious Film Partners,29
290,Ingenious Media,14
704,Initial Entertainment Group,1
7380,Initial Entertainment Group (IEG),10
22240,Initial Groupe,1
46135,Ink Connection,1
64829,Inner City Films,1
11631,Inosan,1
8763,Inside Track 1,1
53048,Inside Track 2,1
19482,Inside Track 3,1
19834,Inside Track Films,2
52723,Inside Track Productions,2
64753,Insight Film Releasing,1
4271,Insight Productions,1
4306,Instinctive Film,1
35559,Institut Català de les Empreses Culturals (ICEC),1
18309,Institut Valenciã de Cinematografia (IVAC),1
3517,"Institution, The",1
299,Instituto Mexicano de Cinematografía,1
6458,Instituto Nacional de Cine y Artes Audiovisuales (INCAA),1
11427,Instituto de Crédito Oficial (ICO),3
9974,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),7
7377,Insurge Pictures,4
2731,Intandem Films,2
18524,Intellectual Properties Worldwide,2
8856,Intermedia,2
763,Intermedia Films,22
8849,Intermittent Productions,1
502,International Film Investors,3
66897,International Pictures Two,1
1507,International Production Company,5
6408,International Traders,3
15742,Internationale Filmproduktion,1
19855,Internationale Filmproduktion Blackbird Dritte,3
20360,Internationale Filmproduktion Blackbird Erste,1
51190,Internationale Filmproduktion Blackswan,1
21498,Internationale Filmproduktion Eagle,1
23003,Internationale Filmproduktion Prometheus,1
2655,Internationale Filmproduktion Richter,1
12379,Internationale Filmproduktion Stella-del-Sud Second,1
89562,Internationale Filmproduktion Stella-del-Sud Third,1
3075,Internationale Filmproduktion Stella-del-Süd,1
23046,Internationale Scarena Filmproduktionsgesellschaft 2,1
10201,Interscope Communications,7
15547,Intial Productions,1
41051,Into the Wild,1
1224,Intrepid Pictures,3
37831,Invest Capital Film Group,1
23207,Invicta Capital,1
16301,Invincible Pictures Corp.,1
597,Irish Dreamtime,5
5267,Irish Film Board,10
2920,Irish Screen,1
36650,Iron Film,1
11113,Iron Fists,1
34981,Iron Horse Entertainment (II),3
14024,Irwin Allen Productions,2
12047,Isabella Films,1
12045,Isabella Films B.V.,1
814,Isabella Films BV,1
3953,Island,1
7274,Island Film Group,1
3492,Island Pictures,1
2268,Isle of Man Film,7
8719,Isle of Man Film Commission,1
4520,Israeli Film Fund,1
23819,It's An Us Thing Productions Inc.,1
3812,It's a Laugh Productions,1
16322,Itaca Films,1
21212,Italian Tax Credit,2
46059,Italo/Judeo Productions,1
7177,Item 7,1
11765,Ithaca Pictures,1
4482,Ivy Boy Productions,1
4198,Ixtlan,3
525,Ixtlan Productions,3
3182,Iyara Films,1
26773,J&J Jakubisko Film,1
12474,J&M Entertainment,1
12124,J.K. Livin Productions,1
76714,JC 23 Entertainment,1
5649,JCE Movies,1
71510,JD Prod,1
475,JD Productions,1
22133,JEMPSA,1
3893,JF Productions,1
34036,JHF Productions,1
65402,JLT Productions,1
33251,JMH-TSR,1
44485,JRS Productions,1
7406,JTP Films,1
182,JVC Entertainment,1
4248,JVC Entertainment Networks,4
27543,JW Films,1
19558,Jack Dietz Productions,1
13309,Jack Rollins & Charles H. Joffe Productions,1
33617,Jack and Henry Productions Inc.,1
37334,Jack and Rose Productions,1
19658,Jackie & JJ Production,1
58263,Jackie Chan Films Limited,1
2835,Jafar Panahi Film Productions,1
6822,Jaffe / Braunstein Enterprise,1
14361,Jaffe-Lansing,1
14160,Jaffilms Inc.,1
27319,Jagged Films,1
40956,Jagtoria Films,1
10497,Jaguar Films,1
26772,Jakubisko Film Slovakia,1
26717,Jan Chapman Pictures,1
14089,Jan Chapman Productions,1
1783,Jaret Entertainment,1
65515,Jasmine Productions Inc.,1
7513,Jason Productions,1
24021,Jax Media,1
16280,Jean Doumanian Productions,2
53348,Jeepers Creepers II,1
4030,Jeff Most Productions,1
38771,Jeff Skoll Productions,1
87849,Jericho Productions Ltd.,1
19491,Jerico,1
7357,Jerkschool Productions,1
1324,Jerome Hellman Productions,1
11971,Jerry Bresler Productions,1
130,Jerry Bruckheimer Films,21
79077,Jerry Leider Company,1
2596,Jerry Weintraub Productions,8
216,Jersey Films,15
37497,Jersey Shore,1
11252,Jesse Films Inc.,1
26492,Jet Tone Films,2
540,Jet Tone Production,1
10257,Jewel Productions,1
44241,Jewson Film,1
26241,Jiangsu Broadcasting System,1
2740,Jigsaw Productions,1
6254,"Jim Henson Company, The",4
6255,Jim Henson Pictures,2
2721,Jinks/Cohen Company,2
50084,JoBro Productions & Film Finance,2
5799,Joanna Productions,1
23068,Joe Abrams Productions,1
10698,John Ford Productions,1
17594,John Goldwyn Productions,1
1512,John Wells Productions,6
5225,Johnson Production Group,1
39443,Jolie Pas,2
10481,Jolly Film,1
93381,Jon Kilik,1
10991,Jon Shestack Productions,1
46458,Jonathan Krane Group,1
12666,Jonescompany Productions,1
22297,Jonesfilm,2
72634,Jorva Entertainment Productions,1
11503,Joseph E. Levine Productions,1
1301,Joseph M. Singer Entertainment,3
21975,Joseph Nittolo Entertainment,1
1894,Josephson Entertainment,5
1298,Jouer Limited,1
2291,Journeyman Pictures,3
52592,Jouror Développement,1
12391,Jouror Productions,1
55630,Judgement Pictures,1
11458,Julia Phillips and Michael Phillips Productions,1
34994,Julijette,1
17388,July August Productions,1
19097,Junction Entertainment,2
23691,Junger Witt Productions,1
52630,Jungle Book Entertainment,1
4286,Juno Pix,1
9375,Juonifilmi,1
11322,Justin Pictures,1
17888,K. JAM Media,2
13837,K.G Productions,1
23300,K/O Camera Toys,1
7296,K/O Paper Products,4
6715,K5 International,2
22182,KC Medien,2
596,KC Medien AG,2
90197,KISS Nation,1
20157,KMP Film Invest,2
19479,KOH,1
2073,Kadokawa Pictures,1
8758,Kaitz Productions,1
7385,Kalima Productions GmbH & Co. KG,4
20376,Kalis Productions GmbH & Co. Zweite KG,2
728,Kalkaska Productions,1
23560,Kalkronkie,1
62367,Kaltenbach Pictures,1
52591,Kaléo Films,1
11677,Kameraudlejningen,1
68152,Kamisha Corporation,1
69587,Kanal Russia 1,1
7580,Kanbar Entertainment,1
4169,Kanzaman,6
23488,Kanzeon,1
72408,Kaos Entertainment,1
11844,Kaplan/Perrone Entertainment,2
23502,Karbo Vantas Entertainment,1
23697,Karla Films,1
13042,Kartemquin Films,1
4194,Karz Entertainment,6
1049,Kasander Film Company,1
13040,Kasdan Pictures,5
22684,Kasso Inc. Productions,1
817,Katalyst Films,3
22370,Katharina,1
8735,Kathbur Pictures,1
26083,Katira Productions GmbH & Co. KG,1
72565,Kawoosh! Productions DTV I,1
3623,Kazakhfilm Studios,1
79963,Keep Your Head,1
964,Keith Barish Productions,1
367,Kemp Company,1
19904,Kenio Films,1
28382,Kennedy Miller Mitchell,1
2537,Kennedy Miller Productions,7
7383,"Kennedy/Marshall Company, The",12
3894,Kentucky Fried Theatre,1
7311,Kerner Entertainment Company,3
20396,Kernos Filmproduktionsgesellschaft & Company,2
93101,Keshet Hot,1
2977,Kevin Messick Productions,2
2300,Key Creatives,2
3905,Khussro Films,1
61307,Kibble Productions,1
2526,Kickstart Productions,1
89163,Kids' WB,1
1422,Killer Films,9
10425,Kim and Jim Productions,1
78091,Kinberg Genre,2
4255,Kings Road Entertainment,1
770,Kingsgate Films,3
12147,Kingston Film Productions Ltd.,1
39134,Kino Lorber,1
353,Kino Vision,1
16522,Kinofabrika,1
886,Kinokompaniya CTB,1
2051,Kinowelt Filmproduktion,1
65683,Kinowelt Median,1
1490,Kintop Pictures,2
21741,Kinétique Inc.,1
73949,KirchMedia,1
40456,Kirghizfilm,1
29031,Kite Runner Holdings,1
54052,Knickerbocker Films,1
46961,Knightsbridge Entertainment,2
21848,Knock Films A.V.V.,1
10890,Koan Films,1
6999,Kodansha,1
55914,Konami,1
343,Konami Corporation Ltd.,1
85,Konrad Pictures,6
76067,Kontsept Film Company,4
824,Kopelson Entertainment,5
1687,Korea Capital Investment,1
3589,Kouf/Bigelow Productions,1
21914,Kramer & Sigman Films,2
67035,Kramer-Tornell Productions,1
25358,Krane Entertainment,3
8299,Krasnoff Foster Productions,1
22058,Krisjair,1
20244,Kudos Film and Television,1
12067,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG,3
11930,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG,1
2680,Kurosawa Production Co.,1
12536,Kurtzman/Orci,2
19829,Kut Productions,1
2516,Kuzui Enterprises,1
66329,L'Institut Polare Français Paul-Émile Victor,1
1305,L.I.F.T. Production,2
23751,LA Publicity,1
24933,LB Productions,1
8518,LBI Entertainment,1
75017,LBI Productions,1
10285,LD Entertainment,4
4081,LEGO,1
2490,LGM Productions,1
73045,LHF Film,1
68096,LHR Productions Inc.,1
11145,LIFE(n),1
26387,LOVEFiLM International,1
34034,LStar Capital,12
25794,LTB Films Limited,1
50630,La Classe Américaine,1
2673,La Fabrique de Films,2
2675,La Parti Productions,1
67703,La Pasionaria S.r.l.,1
1992,La Petite Reine,3
52064,La Piedra Films,1
22863,La Sexta,1
53490,La Trini,1
8845,Ladbroke,1
19245,Lago Film,1
11537,Laika Entertainment,4
126,Lakeshore Entertainment,34
3323,Land Films Inc.,1
8057,Langley Park Production,2
2435,Langley Productions,1
53014,Lansdown Films,1
53671,Lantia Cinema & Audiovisivi,1
22059,Laredo,1
11729,Large's Ark Productions,1
1163,Larger Than Life Productions,2
1644,Largo Entertainment,4
17824,Larry Franco Productions,1
19731,Lars Productions,1
778,Las Producciones del Escorpion,1
12602,Last Waltz Inc.,1
19108,Latina Pictures,3
15577,Latitude Media,1
13552,Laundry Films,1
5163,Laura Bickford Productions,1
326,Laura Ziskin Productions,5
2483,Laurel Entertainment,1
14180,Laurel Entertainment Inc.,2
638,Laurel Group,1
60611,Lauren Levine Productions Inc.,1
415,Laurence Mark Productions,8
7733,Laurinfilm,1
32300,Lava Bear Films,1
38662,Law Brothers Entertainment,1
2253,Lawrence Bender Productions,7
840,Lawrence Gordon Productions,9
11849,Lawson,1
20419,Lazio Film Commission,2
47169,Le Grisbi Productions,4
5125,Le Pacte,2
183,Le Studio Canal+,3
11921,Le Tax Shelter du Gouvernement Fédéral de Belgique,5
21605,LeBrocquy Fraser Productions,2
20966,LeVision Pictures,1
695,Lee Daniels Entertainment,2
5340,Left Bank Pictures,1
58659,Left Field Ventures,1
12193,Left Tackle Pictures,1
2495,Lefwander Kapitalförvaltning AB,1
37455,Legend3D,1
84419,Legendary Entertainment,1
923,Legendary Pictures,34
38069,Legion Entertainment,1
68385,Leiknar Myndir,1
2345,Lemming Film,1
59391,Lemodeln Model & Talent Agency,1
27593,Lenfilm Studio,1
22119,Lennox House Films,1
11446,Lereby Productions,1
6973,Les Armateurs,1
1157,Les Cinémas de la Zone,1
20409,Les Editions Albert René,1
1113,Les Films 21,1
635,Les Films Alain Sarde,4
13907,Les Films Alyne,1
7110,Les Films Ariane,1
1848,Les Films d'Ici,1
2281,Les Films de Beyrouth,1
2280,Les Films des Tournelles,1
53,Les Films du Carrosse,1
54259,Les Films du Jeudi,1
223,Les Films du Losange,2
80017,Les Films du Parc,1
2426,Les Films du Poisson,1
64,Les Productions Artistes Associés,2
17873,Les Productions de la Guéville,2
11544,Les Productions du Chicon,1
2612,Les Productions du Trésor,3
7395,Les films du Worso,1
53392,Leuviah Films,1
10040,Level 1 Entertainment,1
25790,Leverage Communications,1
8539,Leverage Entertainment,2
8536,Leverage Management,2
20449,Liaison Films,1
11239,Liberator Productions,2
11770,Liberty Films (II),1
3316,Liberty Films UK,1
20938,Liberty Pictures,1
76466,Liberty Pictures (II),1
49793,Liberty Road Entertainment,1
28810,Libido Cine,1
17877,Libra Films,1
6092,Licht/Mueller Film Corporation,2
8533,Liddell Entertainment,1
2064,Lietuvos Kinostudija,1
11266,Lieutenant Productions,1
23920,LightWorkers Media,2
3256,Lightning Entertainment,1
574,Lightstorm Entertainment,5
11016,Like Mike Productions,1
1785,Likely Story,8
59006,Limb from Limb Pictures,1
28708,Lime Orchard Productions,1
12018,Limelight Fund,1
8187,Limelight International Media Entertainment,1
3683,Limited Edition Productions Inc.,1
2723,Lin Pictures,5
11323,Linovo Productions GmbH & Co. KG,1
4700,Linson Entertainment,3
54050,Linson Films,1
2812,Lion Rock Productions,4
6644,Lions Gate,5
7035,Lions Gate Entertainments,1
6574,Lions Gate Family Entertainment,2
35,Lions Gate Films,34
7601,Lions Gate Television,1
7571,LionsGate,4
1632,Lionsgate,56
10247,Lip Sync Post,1
9987,Lipsync Productions,9
63392,Listen Film,1
26004,Little Big Film Company,1
11358,Little Bird,3
11563,Little Brother Inc.,1
5704,Little Wave Productions,1
11234,Little Wolf Entertainment,1
34441,Littlestar,1
285,Live Entertainment,4
37832,Live Screen Pictures,1
7161,LivePlanet,5
2200,Liveplanet,1
2877,Living Films,4
12410,Lleju Productions,1
10513,Lobell/Bergman Productions,1
34044,Lobster Tree,1
36431,Location Gourmet,2
31892,Loew's Incorporated,1
7370,Loki Films,1
84638,Lol Productions,1
7646,Loma Nasha,1
6231,London-Cannon Films,2
19903,Lone Runner Entertainment,1
23105,Lone Star Film Group,1
21469,Lone Wolf McQuade Associates,1
23563,Lonely Dragon,1
430,Lonely Film Productions GmbH & Co. KG.,3
41096,Lonetree Entertainment,1
7219,Long Distance Films,1
8802,Longfellow Pictures,2
19828,Lonlink Productions,1
53626,Loofah Productions,1
2453,Lord of the Wind,1
1176,Lorimar Film Entertainment,3
1887,Lorimar Motion Pictures,1
11705,Los Hooligans Productions,3
39328,Lost Rhino Films,1
74208,Lotus Entertainment (I),1
52944,Lotus Pictures,1
839,Lou Yi Inc.,2
52942,Loumolo & Co.,1
28286,Low Spark Films,1
75278,Lowland Pictures,1
17021,Lucamar Productions,1
1,Lucasfilm,15
29652,Lucky Coffee Productions,1
25467,Lucky Country Productions,1
11093,Lucky Monkey Pictures,4
43271,Lucky Punch,1
779,Lucky Red,3
11347,Ludlum Entertainment,2
11444,Lumiere,2
21488,Lumiere Motion Picture Company,1
25129,Lumière Pictures,1
15361,Luna Pictures,1
2568,Lunar Films,1
3317,Lunar Industries,1
46195,Luxembourg Film Fund,2
90661,Lynch Siderow Productions,1
13769,Lynda Obst Productions,4
91005,Lyrick Studios,1
10898,Légende Entreprises,1
52660,M Productions,2
89094,M.G. Films,1
11261,M6,6
1115,M6 Films,8
393,MACT Productions,2
73955,MBC Beteiligungs Filmproduktion,1
10791,MBP (Germany),1
51708,MBST/Lloyd Productions,1
36029,MCG,1
11451,MCL Films S.A.,1
12246,MDBF Zweite Filmgesellschaft,1
10828,MDP Worldwide,5
851,MEDIA Programme of the European Union,1
87850,MFF (Sound of Thunder),1
8878,MFF Feature Film Productions,1
904,MFP Munich Film Partners,1
21409,MFP Munich Film Partners GmbH & Company I. Produktions KG,4
69,MFPV Film,2
5899,MGM,1
2230,MGM Television,1
11960,MGP Productions,1
76492,MHF Erste Academy Film GmbH & Co. Produktions KG,1
8848,MHF Zweite Academy Film,3
658,MI 3 Film,1
24510,MICA Entertainment,1
20666,MID Foundation,2
17719,MJZ,1
9209,MK2 Productions,2
4411,MMC Independent,1
30299,MMC Studios,1
59957,MMCB Film Produktion 2004,1
53905,MMP Erste Filmproduktions,1
20240,MNP Entreprise,1
24138,MP Film Management,1
84799,MPA APSA Academy Film Fund,1
95018,MPH Entertainment Productions,1
23457,MPI Media Group,2
18715,MPN Cologne Film 3,1
740,MTM Cineteve,1
746,MTV Films,23
11534,MTV Productions,1
25121,MVL Incredible Productions,1
37580,MVP Films,2
384,MacDonald/Parkes Productions,2
2767,Mace Neufeld Productions,10
1757,Mad Chance,9
57408,Mad Chance Productions,1
20154,Mad Hatter Entertainment,2
8831,Mad Max Films,1
73493,MadRiver Pictures,1
12027,Madacy Entertainment,2
12199,Madhouse Entertainment,3
11708,Madison 23,2
21592,Madman Entertainment,1
85164,"Magic Entertainment, Inc.",1
5644,Magic Light Pictures,1
7378,Magical Elves Productions,1
10986,Magidson Films,1
23559,Magna Films,1
29646,Magna Global Entertainment,1
23227,Magnet Productions,1
65514,Magnolia Films,1
18188,Magnolia Mae Films,2
44091,Magnolia Mae Films,1
1030,Magnolia Pictures,4
21717,Magnolia Productions,1
2236,Maguire Entertainment,1
41641,Maiden Voyage Pictures,1
6337,Main Street Movie Company,1
5024,Mainframe Entertainment,1
3363,Mainichi Broadcasting System (MBS),2
11676,Mainstream,1
271,Mainstream S.A.,1
2009,Maipo Film- og TV Produksjon,2
20928,Majestic Films International,1
2630,Majestic Films International,3
445,Major Studio Partners,5
64899,Make A Move,1
71702,Making Movies,1
11506,Maljack Productions,1
48688,Maloof Motion Pictures,1
15298,Malpaso Company,3
171,Malpaso Productions,19
85720,Malvern Pictures,1
4220,Management 360,4
61374,Management Production Entertainment (MPE),1
1236,Mandalay Entertainment,6
551,Mandalay Pictures,9
6667,Mandalay Vision,3
12096,Mandarin Films,1
4054,Mandarin Films Distribution Co.,1
771,Mandate Pictures,12
55428,Manderlay,1
10227,Mandeville Films,11
20643,Mandragora Movies,1
24558,Mango Farms,1
61375,Mangrove Media,1
2478,Manhattan Project,1
20719,Manifest Film Company,2
21882,Manis Film,1
46137,Manitoba Film & Music,1
11715,Manitoba Film and Video Production Tax Credit,3
48545,Mankurt Media,1
8759,Mann/Roth Productions,1
863,Mantarraya Producciones,1
54610,Mantello Brothers Productions,1
53197,Manto Films,1
60515,Maple Leaf Finance Primeredian Entertainment,1
52946,Maple Shade Films,1
33553,Marakesh Films,1
1627,Maran Film,1
20249,Marathon Pictures,1
2527,Marc Platt Productions,11
54031,March Entertainment,1
80561,Marcio Garcia Producoes,1
95063,Marcy Media,1
1497,Marianne Productions,2
1010,Marimark Productions,1
11761,Mark Canton Productions,2
11362,Mark Gordon Productions,3
2604,Mark Johnson Productions,2
16833,Marked Entertainment,1
14122,Market Square Productions,1
20926,Marmont Productions,1
19124,Marmot-film,1
89628,Maroon Entertainment,1
24724,Marquis Films Ltd,1
2908,Mars Distribution,1
5236,Mars Film Corporation,1
819,Mars Films,3
6402,Mars Media Beteiligungs,2
53997,Mars Production Pty. Ltd.,1
8801,Marshall Production,1
3986,Martin Poll Productions,1
12552,Marty Katz Productions,4
4650,Marubeni,6
5374,Marv Films,8
19551,Marvel Enterprises,16
7505,Marvel Entertainment,8
11106,Marvel Knights,2
420,Marvel Studios,13
67777,Mass Hysteria Entertainment,1
707,Matador Pictures,3
7306,"Match Factory, The",1
732,Mate Producciones S.A.,1
67989,Material,2
2246,Material Entertainment,1
12139,Material Pictures,2
74293,Mathematic,1
48785,Matinee Pictures,1
87851,Matrix Film Finance,1
52925,Matt Baer Films,1
53462,Matt Tolmach Productions,1
27351,Matten Productions,1
13554,Matter Productions,1
1601,Maven Entertainment,1
4000,Maverick Films,5
23419,MavroCine Pictures GmbH & Co. KG,1
56980,Max Stronghold Productions Inc.,1
11301,Max TV,1
21460,May 13 Films,1
50492,May Day Movies,1
27350,Maybe Movies,1
34237,Mayfair Entertainment International,1
22881,Mayhem Pictures,3
